,COD_DEPTO,DEPTO,mean_value,std_value,ssp,period,model,crop
0,17,Valle,49.523809523809526,16.95920141019781,ssp585,2031_2060,ensemble,beans
0,18,Yoro,73.69349845201238,11.388258625007579,ssp585,2031_2060,ensemble,beans
0,01,Atlántida,42.909909909909906,17.33067350497458,ssp585,2031_2060,ensemble,cassava
0,06,Choluteca,49.3121387283237,18.773543139627012,ssp585,2031_2060,ensemble,cassava
0,02,Colon,36.73933649289099,13.002490375226685,ssp585,2031_2060,ensemble,cassava
0,03,Comayagua,44.79081632653061,17.632360016225118,ssp585,2031_2060,ensemble,cassava
0,04,Copán,36.46258503401361,10.313634136419232,ssp585,2031_2060,ensemble,cassava
0,05,Cortés,36.55944055944056,17.77663366844609,ssp585,2031_2060,ensemble,cassava
0,07,El Paraíso,47.89969604863222,14.485889787897989,ssp585,2031_2060,ensemble,cassava
0,08,Francisco Morazán,39.47545219638243,16.669807207665542,ssp585,2031_2060,ensemble,cassava
0,09,Gracias a Dios,44.83112582781457,22.707788684599656,ssp585,2031_2060,ensemble,cassava
0,10,Intibucá,34.13385826771653,14.355641545012482,ssp585,2031_2060,ensemble,cassava
0,12,La Paz,36.60919540229885,15.093087648156072,ssp585,2031_2060,ensemble,cassava
0,13,Lempira,36.55681818181818,13.507874769375231,ssp585,2031_2060,ensemble,cassava
0,14,Ocotepeque,23.69090909090909,8.821199108908509,ssp585,2031_2060,ensemble,cassava
0,15,Olancho,40.294195250659634,11.955137912438014,ssp585,2031_2060,ensemble,cassava
0,16,Santa Bárbara,39.004444444444445,5.071486985777799,ssp585,2031_2060,ensemble,cassava
0,17,Valle,56.91525423728814,18.935473064848438,ssp585,2031_2060,ensemble,cassava
0,18,Yoro,38.98765432098765,10.664923268591783,ssp585,2031_2060,ensemble,cassava
0,01,Atlántida,28.342105263157894,17.288485645618135,ssp585,2031_2060,ensemble,coffeearabica
0,06,Choluteca,24.537634408602152,12.99260264289782,ssp585,2031_2060,ensemble,coffeearabica
0,02,Colon,16.946666666666665,9.161115895154063,ssp585,2031_2060,ensemble,coffeearabica
0,03,Comayagua,38.34170854271357,17.961539566906428,ssp585,2031_2060,ensemble,coffeearabica
0,04,Copán,35.17482517482517,15.806219314731154,ssp585,2031_2060,ensemble,coffeearabica
0,05,Cortés,22.65034965034965,14.780566877505137,ssp585,2031_2060,ensemble,coffeearabica
0,07,El Paraíso,35.68181818181818,14.886193614573825,ssp585,2031_2060,ensemble,coffeearabica
0,08,Francisco Morazán,38.76485788113695,17.91262183058179,ssp585,2031_2060,ensemble,coffeearabica
0,09,Gracias a Dios,4.748344370860927,7.750854294334576,ssp585,2031_2060,ensemble,coffeearabica
0,10,Intibucá,36.859375,17.370833302100824,ssp585,2031_2060,ensemble,coffeearabica
0,12,La Paz,39.61363636363637,20.25823727983139,ssp585,2031_2060,ensemble,coffeearabica
0,13,Lempira,41.09497206703911,22.162854004503078,ssp585,2031_2060,ensemble,coffeearabica
0,14,Ocotepeque,40.7962962962963,19.95028973114558,ssp585,2031_2060,ensemble,coffeearabica
0,15,Olancho,29.46306068601583,12.96130152932367,ssp585,2031_2060,ensemble,coffeearabica
0,16,Santa Bárbara,27.32888888888889,6.87916733405116,ssp585,2031_2060,ensemble,coffeearabica
0,17,Valle,23.841269841269842,13.064196011814971,ssp585,2031_2060,ensemble,coffeearabica
0,18,Yoro,31.771604938271604,14.025010592350052,ssp585,2031_2060,ensemble,coffeearabica
0,01,Atlántida,69.54807692307692,7.516494436202787,ssp585,2031_2060,ensemble,maize
0,06,Choluteca,70.6145251396648,19.421580209837032,ssp585,2031_2060,ensemble,maize
0,02,Colon,71.69948186528498,9.162485450351857,ssp585,2031_2060,ensemble,maize
0,03,Comayagua,70.61306532663316,15.746293498645361,ssp585,2031_2060,ensemble,maize
0,04,Copán,75.47552447552448,5.93417525135015,ssp585,2031_2060,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp585,2031_2060,ensemble,maize
0,07,El Paraíso,66.88449848024317,8.359260547831527,ssp585,2031_2060,ensemble,maize
0,08,Francisco Morazán,71.55038759689923,10.3536643505014,ssp585,2031_2060,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp585,2031_2060,ensemble,maize
0,10,Intibucá,60.69291338582677,24.854699586037707,ssp585,2031_2060,ensemble,maize
0,12,La Paz,69.83720930232558,14.611926050650574,ssp585,2031_2060,ensemble,maize
0,13,Lempira,74.69886363636364,11.858311185123418,ssp585,2031_2060,ensemble,maize
0,14,Ocotepeque,73.27272727272727,10.628357515207814,ssp585,2031_2060,ensemble,maize
0,15,Olancho,64.43403693931398,16.350231851331742,ssp585,2031_2060,ensemble,maize
0,16,Santa Bárbara,60.68,27.96465705930335,ssp585,2031_2060,ensemble,maize
0,17,Valle,71.21311475409836,19.40264875791182,ssp585,2031_2060,ensemble,maize
0,18,Yoro,65.77708978328174,14.014582240282724,ssp585,2031_2060,ensemble,maize
0,01,Atlántida,46.65137614678899,20.06108842382242,ssp585,2041_2070,ensemble,banana
0,06,Choluteca,39.645161290322584,20.453537781266213,ssp585,2041_2070,ensemble,banana
0,02,Colon,35.63084112149533,14.036973281967978,ssp585,2041_2070,ensemble,banana
0,03,Comayagua,44.155,15.271901486062566,ssp585,2041_2070,ensemble,banana
0,04,Copán,41.45578231292517,12.401026560818911,ssp585,2041_2070,ensemble,banana
0,05,Cortés,43.864,14.538965025062822,ssp585,2041_2070,ensemble,banana
0,07,El Paraíso,40.087878787878786,13.887475446903153,ssp585,2041_2070,ensemble,banana
0,08,Francisco Morazán,41.31782945736434,15.410314591387827,ssp585,2041_2070,ensemble,banana
0,09,Gracias a Dios,49.72757475083056,26.10607426227217,ssp585,2041_2070,ensemble,banana
0,10,Intibucá,40.515625,11.398317018725834,ssp585,2041_2070,ensemble,banana
0,12,La Paz,40.76136363636363,13.020084413723891,ssp585,2041_2070,ensemble,banana
0,13,Lempira,43.36871508379888,14.17245436030049,ssp585,2041_2070,ensemble,banana
0,14,Ocotepeque,39.30909090909091,13.941269965984548,ssp585,2041_2070,ensemble,banana
0,15,Olancho,37.1622691292876,10.651658912822716,ssp585,2041_2070,ensemble,banana
0,16,Santa Bárbara,39.635555555555555,5.067594456963473,ssp585,2041_2070,ensemble,banana
0,17,Valle,46.57142857142857,20.79202707824987,ssp585,2041_2070,ensemble,banana
0,18,Yoro,42.71207430340557,13.020372571060163,ssp585,2041_2070,ensemble,banana
0,01,Atlántida,70.86915887850468,14.95668769377599,ssp585,2041_2070,ensemble,beans
0,06,Choluteca,48.956989247311824,17.239560642615636,ssp585,2041_2070,ensemble,beans
0,02,Colon,65.57272727272728,25.766948205689992,ssp585,2041_2070,ensemble,beans
0,03,Comayagua,70.72820512820513,10.226309676464332,ssp585,2041_2070,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp585,2041_2070,ensemble,beans
0,05,Cortés,66.3970588235294,23.41074395498681,ssp585,2041_2070,ensemble,beans
0,07,El Paraíso,68.45896656534954,11.973336137573346,ssp585,2041_2070,ensemble,beans
0,08,Francisco Morazán,59.6124031007752,11.008789120260108,ssp585,2041_2070,ensemble,beans
0,09,Gracias a Dios,62.43046357615894,23.98150775815886,ssp585,2041_2070,ensemble,beans
0,10,Intibucá,53.6640625,10.887404809967054,ssp585,2041_2070,ensemble,beans
0,12,La Paz,57.627906976744185,4.58015565803301,ssp585,2041_2070,ensemble,beans
0,13,Lempira,59.61797752808989,10.185366919281497,ssp585,2041_2070,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp585,2041_2070,ensemble,beans
0,15,Olancho,70.61213720316623,12.981820469975869,ssp585,2041_2070,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp585,2041_2070,ensemble,beans
0,17,Valle,46.111111111111114,15.77129310066297,ssp585,2041_2070,ensemble,beans
0,18,Yoro,72.99382716049382,12.039542316051845,ssp585,2041_2070,ensemble,beans
0,01,Atlántida,43.4054054054054,17.63870558588573,ssp585,2041_2070,ensemble,cassava
0,06,Choluteca,48.64942528735632,18.937831586191347,ssp585,2041_2070,ensemble,cassava
0,02,Colon,38.240196078431374,11.309641555699987,ssp585,2041_2070,ensemble,cassava
0,03,Comayagua,46.36734693877551,16.280630632060685,ssp585,2041_2070,ensemble,cassava
0,04,Copán,40.51724137931034,10.178478612875821,ssp585,2041_2070,ensemble,cassava
0,05,Cortés,37.07692307692308,17.977871760862765,ssp585,2041_2070,ensemble,cassava
0,07,El Paraíso,47.13677811550152,13.932189770739923,ssp585,2041_2070,ensemble,cassava
0,08,Francisco Morazán,42.57364341085271,16.178322431566183,ssp585,2041_2070,ensemble,cassava
0,09,Gracias a Dios,46.0364238410596,23.425844626877605,ssp585,2041_2070,ensemble,cassava
0,10,Intibucá,37.52755905511811,13.281226328240384,ssp585,2041_2070,ensemble,cassava
0,12,La Paz,39.59090909090909,14.771468477837114,ssp585,2041_2070,ensemble,cassava
0,13,Lempira,40.59659090909091,13.119286192330778,ssp585,2041_2070,ensemble,cassava
0,14,Ocotepeque,28.654545454545456,11.040780904229855,ssp585,2041_2070,ensemble,cassava
0,15,Olancho,40.689973614775724,10.867646047151332,ssp585,2041_2070,ensemble,cassava
0,16,Santa Bárbara,39.91555555555556,4.72223843134473,ssp585,2041_2070,ensemble,cassava
0,17,Valle,54.8,19.921345336096152,ssp585,2041_2070,ensemble,cassava
0,18,Yoro,41.620370370370374,10.525147070254178,ssp585,2041_2070,ensemble,cassava
0,01,Atlántida,26.19298245614035,16.008154277919022,ssp585,2041_2070,ensemble,coffeearabica
0,06,Choluteca,19.99462365591398,11.095139549936208,ssp585,2041_2070,ensemble,coffeearabica
0,02,Colon,15.084444444444445,8.424671587547179,ssp585,2041_2070,ensemble,coffeearabica
0,03,Comayagua,37.15075376884422,17.258815733918713,ssp585,2041_2070,ensemble,coffeearabica
0,04,Copán,33.83448275862069,16.029289481576704,ssp585,2041_2070,ensemble,coffeearabica
0,05,Cortés,20.3986013986014,13.661307650266968,ssp585,2041_2070,ensemble,coffeearabica
0,07,El Paraíso,33.21818181818182,14.7362972723909,ssp585,2041_2070,ensemble,coffeearabica
0,08,Francisco Morazán,35.54521963824289,17.75340405953498,ssp585,2041_2070,ensemble,coffeearabica
0,09,Gracias a Dios,9.433774834437086,9.858296586045661,ssp585,2041_2070,ensemble,coffeearabica
0,10,Intibucá,35.7265625,17.191347225671226,ssp585,2041_2070,ensemble,coffeearabica
0,12,La Paz,38.36363636363637,19.86041163755734,ssp585,2041_2070,ensemble,coffeearabica
0,13,Lempira,39.93854748603352,21.863252506905418,ssp585,2041_2070,ensemble,coffeearabica
0,14,Ocotepeque,40.68518518518518,19.80069590441305,ssp585,2041_2070,ensemble,coffeearabica
0,15,Olancho,28.00131926121372,12.637789307318448,ssp585,2041_2070,ensemble,coffeearabica
0,16,Santa Bárbara,26.004444444444445,6.681648351369446,ssp585,2041_2070,ensemble,coffeearabica
0,17,Valle,18.476190476190474,10.89758549470994,ssp585,2041_2070,ensemble,coffeearabica
0,18,Yoro,30.55246913580247,13.878007740365328,ssp585,2041_2070,ensemble,coffeearabica
0,01,Atlántida,69.40384615384616,7.540300992218708,ssp585,2041_2070,ensemble,maize
0,06,Choluteca,67.27027027027027,22.444223537409894,ssp585,2041_2070,ensemble,maize
0,02,Colon,71.6839378238342,9.157719982110478,ssp585,2041_2070,ensemble,maize
0,03,Comayagua,70.83333333333333,14.962157652429733,ssp585,2041_2070,ensemble,maize
0,04,Copán,75.5034965034965,5.941291006457631,ssp585,2041_2070,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp585,2041_2070,ensemble,maize
0,07,El Paraíso,65.47878787878788,8.914467559203718,ssp585,2041_2070,ensemble,maize
0,08,Francisco Morazán,70.89922480620154,10.263085775322777,ssp585,2041_2070,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp585,2041_2070,ensemble,maize
0,10,Intibucá,61.23622047244095,24.915117850939318,ssp585,2041_2070,ensemble,maize
0,12,La Paz,68.44318181818181,17.878922299828528,ssp585,2041_2070,ensemble,maize
0,13,Lempira,75.24431818181819,11.827475312271707,ssp585,2041_2070,ensemble,maize
0,14,Ocotepeque,74.72727272727273,10.781220280830999,ssp585,2041_2070,ensemble,maize
0,15,Olancho,63.28627968337731,16.08424708729162,ssp585,2041_2070,ensemble,maize
0,16,Santa Bárbara,60.71111111111111,27.981122384145763,ssp585,2041_2070,ensemble,maize
0,17,Valle,67.88888888888889,22.38629903489449,ssp585,2041_2070,ensemble,maize
0,18,Yoro,65.46749226006192,13.942652188805027,ssp585,2041_2070,ensemble,maize
0,01,Atlántida,46.71296296296296,19.762970858319264,ssp585,2051_2080,ensemble,banana
0,06,Choluteca,35.456989247311824,20.083716711726286,ssp585,2051_2080,ensemble,banana
0,02,Colon,34.11363636363637,14.760536928351325,ssp585,2051_2080,ensemble,banana
0,03,Comayagua,43.39,14.809047909977195,ssp585,2051_2080,ensemble,banana
0,04,Copán,40.82312925170068,11.989054350589509,ssp585,2051_2080,ensemble,banana
0,05,Cortés,41.20610687022901,16.78454285158432,ssp585,2051_2080,ensemble,banana
0,07,El Paraíso,32.587878787878786,11.918149072680746,ssp585,2051_2080,ensemble,banana
0,08,Francisco Morazán,36.54780361757106,15.91189125432924,ssp585,2051_2080,ensemble,banana
0,09,Gracias a Dios,50.88255033557047,26.063995149635403,ssp585,2051_2080,ensemble,banana
0,10,Intibucá,41.4140625,11.444517890505207,ssp585,2051_2080,ensemble,banana
0,12,La Paz,39.59090909090909,13.329424358126209,ssp585,2051_2080,ensemble,banana
0,13,Lempira,43.22346368715084,14.12574444619808,ssp585,2051_2080,ensemble,banana
0,14,Ocotepeque,42.03636363636364,14.512644814234662,ssp585,2051_2080,ensemble,banana
0,15,Olancho,32.66094986807388,10.25157585647311,ssp585,2051_2080,ensemble,banana
0,16,Santa Bárbara,39.12444444444444,5.052838830490597,ssp585,2051_2080,ensemble,banana
0,17,Valle,41.73015873015873,19.381062880747876,ssp585,2051_2080,ensemble,banana
0,18,Yoro,41.611111111111114,12.913888590138855,ssp585,2051_2080,ensemble,banana
0,01,Atlántida,69.28440366972477,17.534287115374557,ssp585,2051_2080,ensemble,beans
0,06,Choluteca,46.01075268817204,16.627153994929348,ssp585,2051_2080,ensemble,beans
0,02,Colon,64.06363636363636,25.19623971682617,ssp585,2051_2080,ensemble,beans
0,03,Comayagua,69.26262626262626,13.31065181306322,ssp585,2051_2080,ensemble,beans
0,04,Copán,75.4055944055944,8.705948261745672,ssp585,2051_2080,ensemble,beans
0,05,Cortés,64.98540145985402,23.624799972569914,ssp585,2051_2080,ensemble,beans
0,07,El Paraíso,66.4969696969697,11.805814819170097,ssp585,2051_2080,ensemble,beans
0,08,Francisco Morazán,58.68733850129199,10.865535675991486,ssp585,2051_2080,ensemble,beans
0,09,Gracias a Dios,59.79139072847682,22.975069818505713,ssp585,2051_2080,ensemble,beans
0,10,Intibucá,53.2578125,10.903157580024411,ssp585,2051_2080,ensemble,beans
0,12,La Paz,56.40229885057471,7.5710576708618404,ssp585,2051_2080,ensemble,beans
0,13,Lempira,58.85474860335196,11.170147632021578,ssp585,2051_2080,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp585,2051_2080,ensemble,beans
0,15,Olancho,68.12532981530343,12.650940586155674,ssp585,2051_2080,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp585,2051_2080,ensemble,beans
0,17,Valle,42.17460317460318,14.529160259918761,ssp585,2051_2080,ensemble,beans
0,18,Yoro,72.22222222222223,11.973994455062877,ssp585,2051_2080,ensemble,beans
0,01,Atlántida,44.28181818181818,17.580532527968035,ssp585,2051_2080,ensemble,cassava
0,06,Choluteca,46.45454545454545,19.167271519980645,ssp585,2051_2080,ensemble,cassava
0,02,Colon,39.474747474747474,9.352624472958945,ssp585,2051_2080,ensemble,cassava
0,03,Comayagua,47.111111111111114,15.843865007042684,ssp585,2051_2080,ensemble,cassava
0,04,Copán,43.77622377622377,10.355512420367509,ssp585,2051_2080,ensemble,cassava
0,05,Cortés,39.02189781021898,16.694099291152007,ssp585,2051_2080,ensemble,cassava
0,07,El Paraíso,44.81818181818182,13.582641652858712,ssp585,2051_2080,ensemble,cassava
0,08,Francisco Morazán,44.60206718346253,15.24161296426964,ssp585,2051_2080,ensemble,cassava
0,09,Gracias a Dios,47.27814569536424,24.144065109365137,ssp585,2051_2080,ensemble,cassava
0,10,Intibucá,41.3671875,12.608820755322194,ssp585,2051_2080,ensemble,cassava
0,12,La Paz,43.09090909090909,14.740664506142341,ssp585,2051_2080,ensemble,cassava
0,13,Lempira,44.49152542372882,13.957206041967757,ssp585,2051_2080,ensemble,cassava
0,14,Ocotepeque,35.58181818181818,12.941393642938445,ssp585,2051_2080,ensemble,cassava
0,15,Olancho,40.04089709762533,10.090208699341717,ssp585,2051_2080,ensemble,cassava
0,16,Santa Bárbara,40.18222222222222,4.394708378083245,ssp585,2051_2080,ensemble,cassava
0,17,Valle,50.63492063492063,22.00526746990985,ssp585,2051_2080,ensemble,cassava
0,18,Yoro,43.8328173374613,11.300150980692631,ssp585,2051_2080,ensemble,cassava
0,01,Atlántida,23.2,14.534038009774338,ssp585,2051_2080,ensemble,coffeearabica
0,06,Choluteca,13.408602150537634,8.832048872901957,ssp585,2051_2080,ensemble,coffeearabica
0,02,Colon,12.688888888888888,7.6158379482707605,ssp585,2051_2080,ensemble,coffeearabica
0,03,Comayagua,35.185929648241206,16.459806473980176,ssp585,2051_2080,ensemble,coffeearabica
0,04,Copán,31.972789115646258,15.956976841115887,ssp585,2051_2080,ensemble,coffeearabica
0,05,Cortés,17.426573426573427,12.515439142512069,ssp585,2051_2080,ensemble,coffeearabica
0,07,El Paraíso,22.490909090909092,12.11891493383602,ssp585,2051_2080,ensemble,coffeearabica
0,08,Francisco Morazán,30.175710594315245,19.257942532712235,ssp585,2051_2080,ensemble,coffeearabica
0,09,Gracias a Dios,13.708609271523178,8.790866274375569,ssp585,2051_2080,ensemble,coffeearabica
0,10,Intibucá,33.7734375,16.808300982954634,ssp585,2051_2080,ensemble,coffeearabica
0,12,La Paz,36.60227272727273,19.426750402430848,ssp585,2051_2080,ensemble,coffeearabica
0,13,Lempira,38.08379888268156,21.566804491151483,ssp585,2051_2080,ensemble,coffeearabica
0,14,Ocotepeque,39.27272727272727,20.473001774358654,ssp585,2051_2080,ensemble,coffeearabica
0,15,Olancho,23.686015831134565,11.575909372224052,ssp585,2051_2080,ensemble,coffeearabica
0,16,Santa Bárbara,24.26222222222222,6.482636256917874,ssp585,2051_2080,ensemble,coffeearabica
0,17,Valle,12.46031746031746,8.362473616017214,ssp585,2051_2080,ensemble,coffeearabica
0,18,Yoro,28.688271604938272,13.872158304495958,ssp585,2051_2080,ensemble,coffeearabica
0,01,Atlántida,69.17307692307692,7.599901704440641,ssp585,2051_2080,ensemble,maize
0,06,Choluteca,65.45161290322581,22.365976526874338,ssp585,2051_2080,ensemble,maize
0,02,Colon,70.28571428571429,12.626098659005432,ssp585,2051_2080,ensemble,maize
0,03,Comayagua,69.94472361809045,15.661685790745361,ssp585,2051_2080,ensemble,maize
0,04,Copán,73.79310344827586,10.4147750165076,ssp585,2051_2080,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp585,2051_2080,ensemble,maize
0,07,El Paraíso,64.7090909090909,8.890252191138256,ssp585,2051_2080,ensemble,maize
0,08,Francisco Morazán,70.30490956072352,10.215256952432663,ssp585,2051_2080,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp585,2051_2080,ensemble,maize
0,10,Intibucá,61.40944881889764,24.709128132777696,ssp585,2051_2080,ensemble,maize
0,12,La Paz,68.22727272727273,17.83110616611987,ssp585,2051_2080,ensemble,maize
0,13,Lempira,73.58659217877096,15.045073400889445,ssp585,2051_2080,ensemble,maize
0,14,Ocotepeque,75.52727272727273,10.776834660012938,ssp585,2051_2080,ensemble,maize
0,15,Olancho,62.0844327176781,15.942037007214745,ssp585,2051_2080,ensemble,maize
0,16,Santa Bárbara,60.68,27.960365599262907,ssp585,2051_2080,ensemble,maize
0,17,Valle,66.28571428571429,21.834462763538188,ssp585,2051_2080,ensemble,maize
0,18,Yoro,64.91640866873065,13.993003894810167,ssp585,2051_2080,ensemble,maize
